cid,ring,image_saved_as,iupac,mf
643439,1,benzaldehyde_643439,2-iodobenzaldehyde,C7H5IO
10877067,1,benzaldehyde_10877067,benzaldehyde,C7H6O
101545303,1,benzaldehyde_101545303,cyclohexatrienecarbaldehyde,C7H5O+
100957051,1,benzaldehyde_100957051,"(1,2,3,4,5,6-13C6)cyclohexatrienecarbaldehyde",C7H6O
58341946,1,benzaldehyde_58341946,cyclohexatrienecarbaldehyde,C7H5O+
53496129,1,benzaldehyde_53496129,3-(18F)fluoranylbenzaldehyde,C7H5FO
21345041,1,benzaldehyde_21345041,benzylideneoxidanium,C7H7O+
16213526,1,benzaldehyde_16213526,deuterio(phenyl)(113C)methanone,C7H6O
12998379,1,benzaldehyde_12998379,(18O)benzaldehyde,C7H6O
12998376,1,benzaldehyde_12998376,2-deuteriobenzaldehyde,C7H6O
451336,1,benzaldehyde_451336,4-(18F)fluoranylbenzaldehyde,C7H5FO
165326,1,benzaldehyde_165326,cyclohexatrienecarbaldehyde,C7H5O+
102366640,1,benzaldehyde_102366640,2-fluoro(18O)benzaldehyde,C7H5FO
117064281,1,benzaldehyde_117064281,"deuterio-(2,3,4,5,6-pentadeuteriophenyl)(113C)methanone",C7H6O
90326371,1,benzaldehyde_90326371,"cyclohexa-1,3-dien-5-yne-1-carbaldehyde",C7H4O
88977191,1,benzaldehyde_88977191,4-phosphanylbenzaldehyde,C7H7OP
88916080,1,benzaldehyde_88916080,4-(123I)iodanylbenzaldehyde,C7H5IO
87649807,1,benzaldehyde_87649807,2-phosphanylbenzaldehyde,C7H7OP
132570148,1,benzaldehyde_132570148,4-(131I)iodanylbenzaldehyde,C7H5IO
60126816,1,benzaldehyde_60126816,(3-formylphenyl)boron,C7H5BO
59963775,1,benzaldehyde_59963775,2-tritiobenzaldehyde,C7H6O
59096231,1,benzaldehyde_59096231,(4-deuteriocarbonylphenyl)boron,C7H5BO
59037040,1,benzaldehyde_59037040,4-deuteriobenzaldehyde,C7H6O
57725134,1,benzaldehyde_57725134,"cyclohexa-1,5-dien-3-yne-1-carbaldehyde",C7H4O
57674130,1,benzaldehyde_57674130,"deuterio-(2,3,5,6-tetradeuterio-4-fluorophenyl)methanone",C7H5FO
57674126,1,benzaldehyde_57674126,deuterio-(4-fluorophenyl)methanone,C7H5FO
57420199,1,benzaldehyde_57420199,"2,3,5,6-tetradeuterio-4-fluorobenzaldehyde",C7H5FO
57272452,1,benzaldehyde_57272452,(4-formylphenyl)boron,C7H5BO
53897190,1,benzaldehyde_53897190,(114C)cyclohexatrienecarbaldehyde,C7H6O
22218417,1,benzaldehyde_22218417,(2-formylphenyl)boron,C7H5BO
20067993,1,benzaldehyde_20067993,(3-formylphenyl)silicon,C7H5OSi
18635297,1,benzaldehyde_18635297,deuterio-(2-deuteriophenyl)methanone,C7H6O
12998375,1,benzaldehyde_12998375,phenyl(tritio)methanone,C7H6O
11007839,1,benzaldehyde_11007839,(113C)cyclohexatrienecarbaldehyde,C7H6O
4533214,1,benzaldehyde_4533214,(2-formylphenyl) tellurohypobromite,C7H5BrOTe
451330,1,benzaldehyde_451330,2-(18F)fluoranylbenzaldehyde,C7H5FO
134861589,1,benzaldehyde_134861589,(3-formylphenyl)bismuth,C7H5BiO
124004125,1,benzaldehyde_124004125,"(1,2,3,4,5-13C5)cyclohexatrienecarbaldehyde",C7H6O
85589073,1,benzaldehyde_85589073,2-lambda1-selanylbenzaldehyde,C7H5OSe
21855718,1,benzaldehyde_21855718,(2-formylphenyl) selenohypobromite,C7H5BrOSe
14922981,1,benzaldehyde_14922981,2-(tribromo-lambda4-tellanyl)benzaldehyde,C7H5Br3OTe
4219595,1,benzaldehyde_4219595,chloro-(3-formylphenyl)mercury,C7H5ClHgO
451255,1,benzaldehyde_451255,benzaldehyde,C7H6O
10351662,1,benzaldehyde_10351662,(17O)benzaldehyde,C7H6O
10678232,1,benzaldehyde_10678232,4-fluorobenzaldehyde,C7H5FO
10844394,1,benzaldehyde_10844394,4-fluorobenzaldehyde,C7H5FO
12998377,1,benzaldehyde_12998377,benzaldehyde,C7H6O
13198211,1,benzaldehyde_13198211,(2-formylphenyl) tellurohypochlorite,C7H5ClOTe
16742249,1,benzaldehyde_16742249,4-iodobenzaldehyde,C7H5IO
18444058,1,benzaldehyde_18444058,(3-formylphenyl)mercury,C7H5HgO
21139529,1,benzaldehyde_21139529,(2-formylphenyl)arsenic,C7H5AsO
21139672,1,benzaldehyde_21139672,(4-formylphenyl)arsenic,C7H5AsO
21150211,1,benzaldehyde_21150211,(3-formylphenyl)arsenic,C7H5AsO
21770944,1,benzaldehyde_21770944,(2-formylphenyl) tellurohypoiodite,C7H5IOTe
22861502,1,benzaldehyde_22861502,(112C)cyclohexatrienecarbaldehyde,C7H6O
57419975,1,benzaldehyde_57419975,cyclohexatrienecarbaldehyde,C7H5O
57419976,1,benzaldehyde_57419976,cyclohexatrienecarbaldehyde,C7H5O
57419977,1,benzaldehyde_57419977,cyclohexatrienecarbaldehyde,C7H5O
57445927,1,benzaldehyde_57445927,"2-fluorocyclohexa-1,3,5-triene-1-carbaldehyde",C7H4FO
57445928,1,benzaldehyde_57445928,"2-fluorocyclohexa-1,3,5-triene-1-carbaldehyde",C7H4FO
57475628,1,benzaldehyde_57475628,"4-fluorocyclohexa-1,3,5-triene-1-carbaldehyde",C7H4FO
76071084,1,benzaldehyde_76071084,4-fluoro(18O)benzaldehyde,C7H5FO
76972980,1,benzaldehyde_76972980,"3-iodo(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-triene-1-carbaldehyde",C7H5IO
76973936,1,benzaldehyde_76973936,"4-fluoro(1,2,3,4,5,6-13C6)cyclohexa-1,3,5-triene-1-carbaldehyde",C7H5FO
85844528,1,benzaldehyde_85844528,(2-formylphenyl) selenohypochlorite,C7H5ClOSe
86174208,1,benzaldehyde_86174208,4-methylbenzaldehyde,C8H7O+
86244097,1,benzaldehyde_86244097,(2-formylphenyl) selenohypofluorite,C7H5FOSe
89196700,1,benzaldehyde_89196700,(2-formyl-4-lambda1-boranylphenyl)boron,C7H4B2O
7845,0,buta_1_3_diene_7845,"buta-1,3-diene",C4H6
44144408,0,buta_1_3_diene_44144408,"1-mercuracyclopenta-2,4-diene",C4H4Hg
518944,0,buta_1_3_diene_518944,"1,1,2,3,4,4-hexadeuteriobuta-1,3-diene",C4H6
141841,0,buta_1_3_diene_141841,"hexa-1,3,4-triene",C6H8
141506,0,buta_1_3_diene_141506,"hexa-1,2,4,5-tetraene",C6H6
139187,0,buta_1_3_diene_139187,"penta-1,2,4-triene",C5H6
136879,0,buta_1_3_diene_136879,cyclobutadiene,C4H4
123136,0,buta_1_3_diene_123136,prop-1-ene,C3H5
86062172,0,buta_1_3_diene_86062172,"buta-1,3-diene",C4H5+
71309612,0,buta_1_3_diene_71309612,"(1,3-13C2)buta-1,3-diene",C4H6
58649404,0,buta_1_3_diene_58649404,prop-1-ene,C3H5+
53915310,0,buta_1_3_diene_53915310,"1-fluorobuta-1,3-diene",C4H5F
53676512,0,buta_1_3_diene_53676512,"hexa-1,2,3,5-tetraene",C6H6
12349196,0,buta_1_3_diene_12349196,prop-1-ene,C3H5-
12198902,0,buta_1_3_diene_12198902,"2,3-dideuteriobuta-1,3-diene",C4H6
5365472,0,buta_1_3_diene_5365472,prop-1-ene,C3H4
551655,0,buta_1_3_diene_551655,"2-fluorobuta-1,3-diene",C4H5F
517868,0,buta_1_3_diene_517868,"1,1,4,4-tetradeuteriobuta-1,3-diene",C4H6
59889463,0,buta_1_3_diene_59889463,"buta-1,3-dien-2-yltin",C4H5Sn
59061974,0,buta_1_3_diene_59061974,"(1Z)-1-fluorobuta-1,3-diene",C4H5F
57458877,0,buta_1_3_diene_57458877,1lambda2-stannole,C4H4Sn
18969921,0,buta_1_3_diene_18969921,1lambda2-bismole,C4H4Bi
12218053,0,buta_1_3_diene_12218053,"hepta-1,3,4,6-tetraene",C7H8
139183,0,buta_1_3_diene_139183,"1,1,4,4-tetraprotiobuta-1,3-diene",C4H6
137009,0,buta_1_3_diene_137009,"1,1,2,3,4,4-hexaprotiobuta-1,3-diene",C4H6
134835654,0,buta_1_3_diene_134835654,"(213C)buta-1,3-diene",C4H6
129888915,0,buta_1_3_diene_129888915,digalline,C4H4Ga2
129888818,0,buta_1_3_diene_129888818,"1lambda3,2lambda3-diplumbacyclohexa-1,3,5-triene",C4H4Pb2
129665210,0,buta_1_3_diene_129665210,distibinine,C4H4Sb2
129636585,0,buta_1_3_diene_129636585,1lambda2-gallole,C4H4Ga
129631148,0,buta_1_3_diene_129631148,1lambda2-indigole,C4H4In
123359987,0,buta_1_3_diene_123359987,"hepta-1,2,3,4,6-pentaene",C7H6
102256523,0,buta_1_3_diene_102256523,"(113C)buta-1,3-diene",C4H6
101049092,0,buta_1_3_diene_101049092,ditellurine,C4H4Te2
92013482,0,buta_1_3_diene_92013482,"hepta-1,3,4,5-tetraene",C7H8
91869492,0,buta_1_3_diene_91869492,1H-stibole,C4H5Sb
91869490,0,buta_1_3_diene_91869490,1H-bismole,C4H5Bi
91308549,0,buta_1_3_diene_91308549,"buta-1,3-dien-2-ylboron",C4H5B
91270008,0,buta_1_3_diene_91270008,"buta-1,3-dienylboron",C4H5B
74069701,0,buta_1_3_diene_74069701,"1$l^{3},2$l^{3}-digermacyclohexa-1,3,5-triene",C4H4Ge2
71357546,0,buta_1_3_diene_71357546,1H-stannole,C4H6Sn
57459296,0,buta_1_3_diene_57459296,"1,2-dideuteriocyclobuta-1,3-diene",C4H4
22320808,0,buta_1_3_diene_22320808,"buta-1,3-diene",C8H12
18969905,0,buta_1_3_diene_18969905,1lambda2-stibole,C4H4Sb
16692449,0,buta_1_3_diene_16692449,"1-deuteriobuta-1,3-diene",C4H6
16692448,0,buta_1_3_diene_16692448,"1,4-dideuteriobuta-1,3-diene",C4H6
11378441,0,buta_1_3_diene_11378441,"(1E)-1-fluorobuta-1,3-diene",C4H5F
24753,0,buta_1_3_diene_24753,"buta-1,3-diene",C4H4
533465,0,buta_1_3_diene_533465,but-2-ene,C4H6-2
6328844,0,buta_1_3_diene_6328844,(E)-but-2-ene,C4H6-2
12198904,0,buta_1_3_diene_12198904,"1,1-dideuteriobuta-1,3-diene",C4H6
12198905,0,buta_1_3_diene_12198905,"1,1,2-trideuteriobuta-1,3-diene",C4H6
12432428,0,buta_1_3_diene_12432428,"buta-1,3-diene",C4H5
12591251,0,buta_1_3_diene_12591251,"(3E)-penta-1,3-diene",C5H6
12729920,0,buta_1_3_diene_12729920,"octa-1,3,4,5,7-pentaene",C8H8
12844185,0,buta_1_3_diene_12844185,"(3E)-penta-1,3-diene",C5H7
15579367,0,buta_1_3_diene_15579367,"buta-1,3-diene",C4H5
18766763,0,buta_1_3_diene_18766763,"[(1E)-buta-1,3-dienyl]tin(3+)",C4H5Sn+3
20831696,0,buta_1_3_diene_20831696,"1lambda2,2lambda2-diastatacyclohexa-3,5-diene",C4H4At2
23616021,0,buta_1_3_diene_23616021,digermine,C4H6Ge2
24758209,0,buta_1_3_diene_24758209,"buta-1,3-diene-1-tellone",C4H4Te
24758220,0,buta_1_3_diene_24758220,"buta-1,3-diene-1-selone",C4H4Se
53628004,0,buta_1_3_diene_53628004,"penta-1,2,4-triene",C5H5
57422167,0,buta_1_3_diene_57422167,"(3E)-hexa-1,3,5-triene",C6H7
57516858,0,buta_1_3_diene_57516858,1lambda2-plumbole,C4H4Pb
59017170,0,buta_1_3_diene_59017170,"1,4-ditritiobuta-1,3-diene",C4H6
71446864,0,buta_1_3_diene_71446864,1H-germole,C4H6Ge
85887071,0,buta_1_3_diene_85887071,"buta-1,3-diene",C4H5+
87298965,0,buta_1_3_diene_87298965,3-lambda1-polanylprop-1-ene,C3H5Po
88807208,0,buta_1_3_diene_88807208,"buta-1,3-dienylaluminum(2+)",C4H5Al+2
88807210,0,buta_1_3_diene_88807210,"[(1E)-buta-1,3-dienyl]aluminum",C4H5Al
100958616,0,buta_1_3_diene_100958616,deuteriocyclobutadiene,C4H4
100958617,0,buta_1_3_diene_100958617,(113C)cyclobutadiene,C4H4
100958618,0,buta_1_3_diene_100958618,"(1,2-13C2)cyclobutadiene",C4H4
100959930,0,buta_1_3_diene_100959930,"penta-1,3-diene",C5H6
100972070,0,buta_1_3_diene_100972070,1-deuterioprop-1-ene,C3H5
100972072,0,buta_1_3_diene_100972072,"1,1-dideuterioprop-1-ene",C3H5
100977538,0,buta_1_3_diene_100977538,"(3Z)-hexa-1,3,5-triene",C6H7+
101030591,0,buta_1_3_diene_101030591,"buta-1,3-diene",C4H4
101030592,0,buta_1_3_diene_101030592,"buta-1,3-diene",C4H4
101045898,0,buta_1_3_diene_101045898,"1-germanuidacyclopenta-2,4-diene",C4H7Ge-
101128257,0,buta_1_3_diene_101128257,"1,1,2,3,4,4-hexadeuterio(1,2,3,4-13C4)buta-1,3-diene",C4H6
101340326,0,buta_1_3_diene_101340326,(113C)prop-1-ene,C3H5
101397740,0,buta_1_3_diene_101397740,"penta-1,2,4-triene",C5H4
101455067,0,buta_1_3_diene_101455067,"buta-1,3-diene",C4H3+
101686259,0,buta_1_3_diene_101686259,prop-1-ene,C3H4-2
101751805,0,buta_1_3_diene_101751805,2-deuterioprop-1-ene,C3H5
102007977,0,buta_1_3_diene_102007977,"1,1,2,3,3-pentadeuterioprop-1-ene",C3H5
102023416,0,buta_1_3_diene_102023416,"buta-1,3-diene",C4H4-2
102056785,0,buta_1_3_diene_102056785,"(3E)-hexa-1,3,5-triene",C6H6-2
102256521,0,buta_1_3_diene_102256521,"(1,4-13C2)buta-1,3-diene",C4H6
102256522,0,buta_1_3_diene_102256522,"(2,3-13C2)buta-1,3-diene",C4H6
102256524,0,buta_1_3_diene_102256524,"2-deuteriobuta-1,3-diene",C4H6
132518347,0,buta_1_3_diene_132518347,"(3Z)-penta-1,3-diene",C5H5+
134898449,0,buta_1_3_diene_134898449,"(3Z)-penta-1,3-diene",C5H7
136694110,0,buta_1_3_diene_136694110,prop-1-ene,C3H4+
136811171,0,buta_1_3_diene_136811171,"(3E)-hexa-1,3,5-triene",C6H7+
136843852,0,buta_1_3_diene_136843852,(Z)-but-2-ene,C4H6-2
136870394,0,buta_1_3_diene_136870394,"(3Z)-hexa-1,3,5-triene",C6H7+
136877085,0,buta_1_3_diene_136877085,"hexa-1,3,4-triene",C6H7+
136916074,0,buta_1_3_diene_136916074,"2-fluorobuta-1,3-diene",C4H4F+
8064,0,butane_1_4_diol_8064,"butane-1,4-diol",C4H10O2
8107,0,butane_1_4_diol_8107,4-methoxybutan-1-ol,C5H12O2
12218980,0,butane_1_4_diol_12218980,"2,2,3,3-tetradeuteriobutane-1,4-diol",C4H10O2
71309106,0,butane_1_4_diol_71309106,"(1,2,3,4-13C4)butane-1,4-diol",C4H10O2
16211763,0,butane_1_4_diol_16211763,"1,1,2,2,3,3,4,4-octadeuteriobutane-1,4-diol",C4H10O2
21225517,0,butane_1_4_diol_21225517,4-hydroperoxybutan-1-ol,C4H10O3
2724854,0,butane_1_4_diol_2724854,"1,1,2,2,3,3,4,4-octadeuterio-1,4-dideuteriooxybutane",C4H10O2
123797112,0,butane_1_4_diol_123797112,"1,1,3,3-tetradeuteriobutane-1,4-diol",C4H10O2
123737136,0,butane_1_4_diol_123737136,"1,1,2,2-tetradeuteriobutane-1,4-diol",C4H10O2
123190199,0,butane_1_4_diol_123190199,"1,1-dideuteriobutane-1,4-diol",C4H10O2
85801464,0,butane_1_4_diol_85801464,butan-1-ol,C4H9O+
60090521,0,butane_1_4_diol_60090521,butan-1-ol,C4H8O
59008464,0,butane_1_4_diol_59008464,"butane-1,4-diol",C4H9O2+
58858711,0,butane_1_4_diol_58858711,4-hydroxybutyl hypofluorite,C4H9FO2
57585247,0,butane_1_4_diol_57585247,4-methoxybutan-1-ol,C5H10O2
57321762,0,butane_1_4_diol_57321762,4-sulfanyloxybutan-1-ol,C4H10O2S
57057265,0,butane_1_4_diol_57057265,"1-fluorobutane-1,4-diol",C4H9FO2
23397524,0,butane_1_4_diol_23397524,4-hydroxybutyloxidanium,C4H11O2+
20293730,0,butane_1_4_diol_20293730,"butane-1,1,1,4-tetrol",C4H10O4
13901633,0,butane_1_4_diol_13901633,"2-fluorobutane-1,4-diol",C4H9FO2
11446293,0,butane_1_4_diol_11446293,"1,4-dideuteriooxybutane",C4H10O2
134846000,0,butane_1_4_diol_134846000,butan-1-ol,C4H8O
129844175,0,butane_1_4_diol_129844175,"(2R,3R)-2,3-bis(lambda1-selanyl)butane-1,4-diol",C4H8O2Se2
161475,0,butane_1_4_diol_161475,butan-1-ol,C4H9O
10630444,0,butane_1_4_diol_10630444,"1,1,4,4-tetradeuteriobutane-1,4-diol",C4H10O2
10820476,0,butane_1_4_diol_10820476,"(1,4-13C2)butane-1,4-diol",C4H10O2
11768499,0,butane_1_4_diol_11768499,"2-deuteriobutane-1,4-diol",C4H10O2
25240091,0,butane_1_4_diol_25240091,"(2R)-2-deuteriobutane-1,4-diol",C4H10O2
87238876,0,butane_1_4_diol_87238876,4-hydroxybutyl(oxo)tin,C4H9O2Sn
87262181,0,butane_1_4_diol_87262181,4-hydroxybutoxysilicon,C4H9O2Si
87822180,0,butane_1_4_diol_87822180,"1,4-dihydroxybutylmercury",C4H9HgO2
88674094,0,butane_1_4_diol_88674094,"1,4-dihydroxybutyllead",C4H9O2Pb
101508397,0,butane_1_4_diol_101508397,"1,1,4,4-tetradeuterio-1,4-dideuteriooxybutane",C4H10O2
101508398,0,butane_1_4_diol_101508398,"1,1,2,3,4,4-hexadeuterio-1,4-dideuteriooxybutane",C4H10O2
101726899,0,butane_1_4_diol_101726899,butan-1-ol,C4H8O
101989815,0,butane_1_4_diol_101989815,4-lambda1-oxidanyloxybutan-1-ol,C4H9O3
102461128,0,butane_1_4_diol_102461128,butyloxidanium,C4H10O+
121336262,0,butane_1_4_diol_121336262,4-hydroxybutyl hypoiodite,C4H9IO2
129362714,0,butane_1_4_diol_129362714,"(2S)-2-fluorobutane-1,4-diol",C4H9FO2
129362715,0,butane_1_4_diol_129362715,"(2R)-2-fluorobutane-1,4-diol",C4H9FO2
136158624,0,butane_1_4_diol_136158624,butan-1-ol,C4H8O+
1045,0,butylamine_1045,"butane-1,4-diamine",C4H12N2
8007,0,butylamine_8007,butan-1-amine,C4H11N
8060,0,butylamine_8060,pentan-1-amine,C5H13N
3452892,0,butylamine_3452892,4-azaniumylbutylazanium,C4H14N2+2
22027117,0,butylamine_22027117,butylazanide,C4H10N-
15148285,0,butylamine_15148285,"butane-1,1-diamine",C4H12N2
71308826,0,butylamine_71308826,"(1,2,3,4-13C4)butane-1,4-diamine",C4H12N2
12815213,0,butylamine_12815213,N-chlorobutan-1-amine,C4H10ClN
10582739,0,butylamine_10582739,"(1,4-13C2)butane-1,4-diamine",C4H12N2
21666405,0,butylamine_21666405,N-bromobutan-1-amine,C4H10BrN
21468526,0,butylamine_21468526,butylaminoboron,C4H10BN
15525483,0,butylamine_15525483,N-fluorobutan-1-amine,C4H10FN
3927698,0,butylamine_3927698,pentylazanium,C5H14N+
3614750,0,butylamine_3614750,butylazanium,C4H12N+
59559840,0,butylamine_59559840,butan-1-amine,C4H9N
59197401,0,butylamine_59197401,butan-1-amine,C4H8N
58627343,0,butylamine_58627343,4-tritiobutan-1-amine,C4H11N
58566853,0,butylamine_58566853,"butane-1,4-diamine",C4H11N2
58361420,0,butylamine_58361420,1-lambda2-azanylpentane,C5H12N
58219727,0,butylamine_58219727,4-aminobutylidyneyttrium,C4H8NY
57452107,0,butylamine_57452107,butan-1-amine,C4H10N
57418044,0,butylamine_57418044,butan-1-amine,C4H10N
57059939,0,butylamine_57059939,N-iodobutan-1-amine,C4H10IN
57013984,0,butylamine_57013984,1-aminobutylboron,C4H10BN
56610922,0,butylamine_56610922,N-tritiobutan-1-amine,C4H11N
53995996,0,butylamine_53995996,"N'-tritiobutane-1,4-diamine",C4H12N2
23128469,0,butylamine_23128469,2-fluorobutan-1-amine,C4H10FN
23123451,0,butylamine_23123451,1-fluorobutan-1-amine,C4H10FN
20738925,0,butylamine_20738925,butylazanium,C4H11N
20364357,0,butylamine_20364357,N-butylthiohydroxylamine,C4H11NS
12213960,0,butylamine_12213960,"1,1-dideuteriopentan-1-amine",C5H13N
5474662,0,butylamine_5474662,1-$l^{2}-azanylbutane,C4H10N
134973150,0,butylamine_134973150,pentylazanide,C5H12N-
129882845,0,butylamine_129882845,"N,N,1,1,2,2,3,3-octadeuteriobutane-1,4-diamine",C4H12N2
129729971,0,butylamine_129729971,"N',N'-dideuteriobutane-1,4-diamine",C4H12N2
123676256,0,butylamine_123676256,pentan-1-amine,C5H12N-
91469978,0,butylamine_91469978,pentan-1-amine,C5H12N+
91289869,0,butylamine_91289869,pentan-1-amine,C5H12N+
90965473,0,butylamine_90965473,pentylazanide,C5H11N-2
90700953,0,butylamine_90700953,"4,4,4-trideuteriobutan-1-amine",C4H11N
83855128,0,butylamine_83855128,3-fluorobutan-1-amine,C4H10FN
71309278,0,butylamine_71309278,"N,N,1,1,2,2,3,3,4,4,4-undecadeuteriobutan-1-amine",C4H11N
53995995,0,butylamine_53995995,"N,N,1,1-tetradeuteriobutane-1,4-diamine",C4H12N2
53627443,0,butylamine_53627443,butylazanide,C4H9N
12246167,0,butylamine_12246167,"2,2,3,3-tetradeuteriobutane-1,4-diamine",C4H12N2
450536,0,butylamine_450536,"(111C)butane-1,4-diamine",C4H12N2
450551,0,butylamine_450551,"butane-1,4-di(13N)amine",C4H12N2
533891,0,butylamine_533891,4-methylselanylbutan-1-amine,C5H13NSe
10630443,0,butylamine_10630443,"1,1,4,4-tetradeuteriobutane-1,4-diamine",C4H12N2
10725374,0,butylamine_10725374,"(1,4-13C2)butane-1,4-di(15N2)amine",C4H12N2
10855379,0,butylamine_10855379,"2-deuteriobutane-1,4-diamine",C4H12N2
12199045,0,butylamine_12199045,1-deuteriobutan-1-amine,C4H11N
12246162,0,butylamine_12246162,"(1,4-14C2)butane-1,4-diamine",C4H12N2
12246165,0,butylamine_12246165,"1-deuteriobutane-1,4-diamine",C4H12N2
12246170,0,butylamine_12246170,"2,2,3,3-tetratritiobutane-1,4-diamine",C4H12N2
16213350,0,butylamine_16213350,"butane-1,4-di(15N2)amine",C4H12N2
16219055,0,butylamine_16219055,(114C)butan-1-amine,C4H11N
19359423,0,butylamine_19359423,4-aminobutyltin(3+),C4H10NSn+3
19359452,0,butylamine_19359452,3-aminopropyl(methyl)tin(2+),C4H11NSn+2
19359506,0,butylamine_19359506,4-aminobutyl(ethyl)tin(2+),C6H15NSn+2
19359578,0,butylamine_19359578,4-aminobutyl(methyl)tin(2+),C5H13NSn+2
19359654,0,butylamine_19359654,3-aminopropyl(ethyl)tin(2+),C5H13NSn+2
22456510,0,butylamine_22456510,butylaminosilicon,C4H10NSi
25240252,0,butylamine_25240252,"(2R)-2-deuteriobutane-1,4-diamine",C4H12N2
53629839,0,butylamine_53629839,butan-1-amine,C4H10N
57440713,0,butylamine_57440713,pentan-1-amine,C5H12N
57448126,0,butylamine_57448126,pentan-1-amine,C5H12N
57472990,0,butylamine_57472990,pentan-1-amine,C5H12N
71308973,0,butylamine_71308973,"1,1,2,2,3,3,4,4-octadeuteriobutane-1,4-diamine",C4H12N2
84647596,0,butylamine_84647596,(3S)-3-fluorobutan-1-amine,C4H10FN
85851377,0,butylamine_85851377,butan-1-amine,C4H10N+
88064414,0,butylamine_88064414,(1S)-1-fluorobutan-1-amine,C4H10FN
88238343,0,butylamine_88238343,3-aminopropyl(methyl)tin,C4H11NSn
88240032,0,butylamine_88240032,4-aminobutyl(ethyl)tin,C6H15NSn
88240404,0,butylamine_88240404,4-aminobutyl(methyl)tin,C5H13NSn
88240405,0,butylamine_88240405,3-aminopropyl(ethyl)tin,C5H13NSn
94855134,0,butylamine_94855134,(2S)-2-fluorobutan-1-amine,C4H10FN
94855135,0,butylamine_94855135,(2R)-2-fluorobutan-1-amine,C4H10FN
101188632,0,butylamine_101188632,4-aminobutylazanium,C4H12N2+
101274308,0,butylamine_101274308,trideuterio(pentyl)azanium,C5H14N+
101274309,0,butylamine_101274309,"N,N-dideuteriopentan-1-amine",C5H13N
101592208,0,butylamine_101592208,"1,1,2,2,3,3,4,4-octatritiobutane-1,4-diamine",C4H12N2
101724777,0,butylamine_101724777,butylazanium,C4H11N+
102200791,0,butylamine_102200791,"1,1,2,2,3,3,4,4,4-nonadeuteriobutan-1-amine",C4H11N
119081142,0,butylamine_119081142,"1,4-dideuteriobutane-1,4-diamine",C4H12N2
124547562,0,butylamine_124547562,(3R)-3-fluorobutan-1-amine,C4H10FN
135381133,0,butylamine_135381133,,C4H12Br3N
135963035,0,butylamine_135963035,butylamino,C4H10NRg
1030,0,glycerol_1030,"propane-1,2-diol",C3H8O2
753,0,glycerol_753,"propane-1,2,3-triol",C3H8O3
439846,0,glycerol_439846,"(2S)-propane-1,2-diol",C3H8O2
259994,0,glycerol_259994,"(2R)-propane-1,2-diol",C3H8O2
20162113,0,glycerol_20162113,"3-sulfanyloxypropane-1,2-diol",C3H8O3S
12239075,0,glycerol_12239075,"1,1,2,3,3-pentadeuterio-1,2,3-trideuteriooxypropane",C3H8O3
11768502,0,glycerol_11768502,"1,1,2,3,3-pentadeuteriopropane-1,2,3-triol",C3H8O3
54184487,0,glycerol_54184487,"2-deuteriooxypropane-1,3-diol",C3H8O3
54142459,0,glycerol_54142459,"2,3-dihydroxypropyl hypochlorite",C3H7ClO3
22084329,0,glycerol_22084329,1-hydroxypropan-2-yloxidanium,C3H9O2+
17977369,0,glycerol_17977369,"3-hydroperoxypropane-1,2-diol",C3H8O4
16213438,0,glycerol_16213438,"(1,2,3-13C3)propane-1,2,3-triol",C3H8O3
16213271,0,glycerol_16213271,"1,1,1,2,3,3-hexadeuterio-2,3-dideuteriooxypropane",C3H8O2
12203549,0,glycerol_12203549,"1,2-dideuteriooxypropane",C3H8O2
10176094,0,glycerol_10176094,"(213C)propane-1,2,3-triol",C3H8O3
9989217,0,glycerol_9989217,"1-deuteriopropane-1,2,3-triol",C3H8O3
124014110,0,glycerol_124014110,(2R)-1-tritiooxypropan-2-ol,C3H8O2
119080477,0,glycerol_119080477,"(2S)-1,1,3-trideuterio(2,3-13C2)propane-1,2,3-triol",C3H8O3
119079639,0,glycerol_119079639,"(2S)-1,1,3-trideuterio(313C)propane-1,2,3-triol",C3H8O3
119079083,0,glycerol_119079083,"(2R)-1,1,2,3-tetradeuterio(2,3-13C2)propane-1,2,3-triol",C3H8O3
119079002,0,glycerol_119079002,"(2R)-1,1,3-trideuterio(2,3-13C2)propane-1,2,3-triol",C3H8O3
119078599,0,glycerol_119078599,"(2R)-1,1,3-trideuterio(313C)propane-1,2,3-triol",C3H8O3
119078359,0,glycerol_119078359,"(2S)-1,1,2,3-tetradeuterio(313C)propane-1,2,3-triol",C3H8O3
119076948,0,glycerol_119076948,"(2R)-1,1,2,3-tetradeuterio(313C)propane-1,2,3-triol",C3H8O3
119076946,0,glycerol_119076946,"(2S)-1,1,2,3-tetradeuterio(2,3-13C2)propane-1,2,3-triol",C3H8O3
91170468,0,glycerol_91170468,"(2S)-2-deuterio(113C)propane-1,2,3-triol",C3H8O3
90727667,0,glycerol_90727667,"(2R)-2-deuterio(113C)propane-1,2,3-triol",C3H8O3
87238382,0,glycerol_87238382,"propane-1,1,1,2,3-pentol",C3H8O5
72201055,0,glycerol_72201055,"propane-1,2,3-triol",C3H7O3
71309005,0,glycerol_71309005,"1,1,2,3,3,3-hexadeuteriopropane-1,2-diol",C3H8O2
59902700,0,glycerol_59902700,"propane-1,2-diol",C3H6O2
