AKA,AKE,AKH,AKY,ALC,AMN,BNZ,COC,COH,COO,COONH2,KEY,OH,SHH,cid,image_saved_as,ring,iupac,mf
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,102071457,2_ethyl_2_methyl_1_3_dioxolane_102071457,1.0,"2-ethyl-2-methyl-1,3-dioxolane
","C6H11O2
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,136810733,2_ethyl_2_methyl_1_3_dioxolane_136810733,1.0,"(4R,5S)-2,2,5-trimethyl-4-methyl-1,3-dioxolane
","C7H13O2+
"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,136810734,2_ethyl_2_methyl_1_3_dioxolane_136810734,1.0,"(4R,5R)-2,2,5-trimethyl-4-methyl-1,3-dioxolane
","C7H13O2+
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7403,4_tert_butylbenzoic_acid_7403,1.0,"4-tert-butylbenzoic acid
","C11H14O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8167144,4_tert_butylbenzoic_acid_8167144,1.0,"4-(2-methylbutan-2-yl)benzoic acid
","C12H16O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,246660,4_tert_butylbenzoic_acid_246660,1.0,"4-(3-methylpentan-3-yl)benzoic acid
","C13H18O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,243248,4_tert_butylbenzoic_acid_243248,1.0,"4-(2,4,4-trimethylpentan-2-yl)benzoic acid
","C15H22O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70480585,4_tert_butylbenzoic_acid_70480585,1.0,"4-tert-butylbenzoic acid;methane
","C12H18O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69342881,4_tert_butylbenzoic_acid_69342881,1.0,"4-(2-methylpentan-2-yl)benzoic acid
","C13H18O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69229995,4_tert_butylbenzoic_acid_69229995,1.0,"4-tert-butylbenzoic acid;calcium
","C11H14CaO2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67780260,4_tert_butylbenzoic_acid_67780260,1.0,"4-tert-butylbenzoic acid;copper
","C11H14CuO2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67550053,4_tert_butylbenzoic_acid_67550053,1.0,"4-tert-butylbenzoic acid;potassium
","C11H14KO2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67530859,4_tert_butylbenzoic_acid_67530859,1.0,"4-tert-butylbenzoic acid;lithium
","C11H14LiO2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67376930,4_tert_butylbenzoic_acid_67376930,1.0,"4-tert-butylbenzoic acid;ethene
","C13H18O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67376928,4_tert_butylbenzoic_acid_67376928,1.0,"4-(2-methylpent-4-en-2-yl)benzoic acid
","C13H16O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66877796,4_tert_butylbenzoic_acid_66877796,1.0,"4-tert-butylbenzoic acid;hydrochloride
","C11H15ClO2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66737643,4_tert_butylbenzoic_acid_66737643,1.0,"4-tert-butylbenzoic acid;sodium
","C11H14NaO2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66620991,4_tert_butylbenzoic_acid_66620991,1.0,"4-tert-butylbenzoic acid;zinc
","C11H14O2Zn
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57292985,4_tert_butylbenzoic_acid_57292985,1.0,"4-(3-methylheptan-3-yl)benzoic acid
","C15H22O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54604773,4_tert_butylbenzoic_acid_54604773,1.0,"copper;4-tert-butylbenzoic acid
","C11H14CuO2+2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20536284,4_tert_butylbenzoic_acid_20536284,1.0,"4-(2-methylheptan-2-yl)benzoic acid
","C15H22O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,826094,4_tert_butylbenzoic_acid_826094,1.0,"4-(2-carboxypropan-2-yl)benzoic acid
","C11H12O4
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,116989144,4_tert_butylbenzoic_acid_116989144,1.0,"4-(1-carboxy-2-methylpropan-2-yl)benzoic acid
","C12H14O4
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8167110,4_tert_butylbenzoic_acid_8167110,1.0,"4-(3-ethylpentan-3-yl)benzoic acid
","C14H20O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10035423,4_tert_butylbenzoic_acid_10035423,1.0,"4-(2-methylbut-3-en-2-yl)benzoic acid
","C12H14O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45489735,4_tert_butylbenzoic_acid_45489735,1.0,"4-(2-methylhexan-2-yl)benzoic acid
","C14H20O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57452856,4_tert_butylbenzoic_acid_57452856,1.0,"sodium;4-tert-butylbenzoic acid
","C11H14NaO2+
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57509595,4_tert_butylbenzoic_acid_57509595,1.0,"aluminum;4-tert-butylbenzoic acid
","C11H14AlO2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87108755,4_tert_butylbenzoic_acid_87108755,1.0,"barium;4-tert-butylbenzoic acid
","C11H14BaO2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88358734,4_tert_butylbenzoic_acid_88358734,1.0,"4-tert-butylbenzoic acid;cadmium
","C11H14CdO2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88436983,4_tert_butylbenzoic_acid_88436983,1.0,"4-tert-butylbenzoic acid;titanium
","C11H14O2Ti
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88437800,4_tert_butylbenzoic_acid_88437800,1.0,"4-tert-butylbenzoic acid;chromium
","C11H14CrO2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,101457548,4_tert_butylbenzoic_acid_101457548,1.0,"4-tert-butyl-2-deuteriobenzoic acid
","C11H14O2
"
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,131708641,4_tert_butylbenzoic_acid_131708641,1.0,"2,3,5,6-tetradeuterio-4-[1,1,1,3,3,3-hexadeuterio-2-(trideuteriomethyl)propan-2-yl]benzoic acid
","C11H14O2
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70106,cyclopentanecarbaldehyde_70106,1.0,"cyclopentanecarbaldehyde
","C6H10O
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118229894,cyclopentanecarbaldehyde_118229894,1.0,"3,3,4,4-tetradeuteriocyclopentane-1-carbaldehyde
","C6H10O
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118229887,cyclopentanecarbaldehyde_118229887,1.0,"2,2,5,5-tetradeuteriocyclopentane-1-carbaldehyde
","C6H10O
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118229883,cyclopentanecarbaldehyde_118229883,1.0,"1,2,2,5,5-pentadeuteriocyclopentane-1-carbaldehyde
","C6H10O
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118229882,cyclopentanecarbaldehyde_118229882,1.0,"1,3,3,4,4-pentadeuteriocyclopentane-1-carbaldehyde
","C6H10O
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89753777,cyclopentanecarbaldehyde_89753777,1.0,"cyclopentanecarbaldehyde;hydrochloride
","C6H11ClO
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76974017,cyclopentanecarbaldehyde_76974017,1.0,"1,2,2,3,3,4,4,5,5-nonadeuteriocyclopentane-1-carbaldehyde
","C6H10O
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59164304,cyclopentanecarbaldehyde_59164304,1.0,"cyclopentanecarbaldehyde;yttrium
","C6H9OY2-
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134976470,cyclopentanecarbaldehyde_134976470,1.0,"sodium;cyclopentanecarbaldehyde
","C6H9NaO
"
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57423237,cyclopentanecarbaldehyde_57423237,1.0,"cyclopentanecarbaldehyde
","C6H9O
"
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2771642,3_trimethylsilyl_ethynylbenzaldehyde_2771642,1.0,"3-(2-trimethylsilylethynyl)benzaldehyde
","C12H14OSi
"
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57937433,3_trimethylsilyl_ethynylbenzaldehyde_57937433,1.0,"3-[[tert-butyl(dimethyl)silyl]methyl]benzaldehyde
","C14H22OSi
"
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15114725,3_trimethylsilyl_ethynylbenzaldehyde_15114725,1.0,"3-(trimethylsilylmethyl)benzaldehyde
","C11H16OSi
"
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10469998,3_trimethylsilyl_ethynylbenzaldehyde_10469998,1.0,"3,5-bis(2-trimethylsilylethynyl)benzaldehyde
","C17H22OSi2
"
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101005535,3_trimethylsilyl_ethynylbenzaldehyde_101005535,1.0,"5-(2-trimethylsilylethynyl)benzene-1,3-dicarbaldehyde
","C13H14O2Si
"
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101764716,3_trimethylsilyl_ethynylbenzaldehyde_101764716,1.0,"3-[(E)-2-triethylsilylethenyl]benzaldehyde
","C15H22OSi
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3102,benzophenone_3102,1.0,"diphenylmethanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,637760,benzophenone_637760,1.0,"(E)-1,3-diphenylprop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8651,benzophenone_8651,1.0,"1,2-diphenylethane-1,2-dione
","C14H10O2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64802,benzophenone_64802,1.0,"1,3-diphenylpropan-1-one
","C15H14O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9948,benzophenone_9948,1.0,"1,2-diphenylethanone
","C14H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7189,benzophenone_7189,1.0,"1,3-diphenylprop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12210018,benzophenone_12210018,1.0,"(2,3,4,5,6-pentadeuteriophenyl)-phenylmethanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5358548,benzophenone_5358548,1.0,"(Z)-1,3-diphenylprop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3035154,benzophenone_3035154,1.0,"bis(2,3,4,5,6-pentadeuteriophenyl)methanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66721853,benzophenone_66721853,1.0,"1,3-diphenylbut-3-en-1-one
","C16H14O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11171364,benzophenone_11171364,1.0,"diphenyl(113C)methanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11096234,benzophenone_11096234,1.0,"1,3-diphenylpropane-1,2-dione
","C15H12O2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66591377,benzophenone_66591377,1.0,"diphenylmethanone;sodium
","C13H10NaO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19775659,benzophenone_19775659,1.0,"diphenylmethanone;hydrochloride
","C13H11ClO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12210016,benzophenone_12210016,1.0,"(2-deuteriophenyl)-phenylmethanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,570091,benzophenone_570091,1.0,"1,2-diphenylprop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123677132,benzophenone_123677132,1.0,"2,3-dideuterio-1,3-bis(2,3,4,5,6-pentadeuteriophenyl)prop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123168889,benzophenone_123168889,1.0,"cyclohexatrienyl(phenyl)methanone
","C13H9O+
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,122429265,benzophenone_122429265,1.0,"(Z)-2,3-dideuterio-1,3-diphenylprop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90234114,benzophenone_90234114,1.0,"diphenylmethanone;ethenone
","C15H12O2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88630152,benzophenone_88630152,1.0,"diphenylmethanone;samarium
","C13H10OSm
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88012961,benzophenone_88012961,1.0,"2,2,3,3-tetradeuterio-1,3-diphenylpropan-1-one
","C15H14O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70544707,benzophenone_70544707,1.0,"calcium;diphenylmethanone
","C13H10CaO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70520075,benzophenone_70520075,1.0,"diphenylmethanone;zinc
","C13H10OZn
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67770432,benzophenone_67770432,1.0,"diphenylmethanone;lithium
","C13H10LiO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66809728,benzophenone_66809728,1.0,"diphenylmethanone;potassium
","C13H10KO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59513154,benzophenone_59513154,1.0,"1,2-diphenylethanone;yttrium
","C14H11OY-
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58819169,benzophenone_58819169,1.0,"phenyl-(2,3,4-trideuteriophenyl)methanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54288877,benzophenone_54288877,1.0,"phenyl-(2-tritiophenyl)methanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21873103,benzophenone_21873103,1.0,"diphenylmethanone;ethene
","C15H14O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21465824,benzophenone_21465824,1.0,"diphenylmethanone;hydron;fluoride
","C13H11FO
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19973328,benzophenone_19973328,1.0,"diphenylmethanone;sulfane
","C13H12OS
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18648701,benzophenone_18648701,1.0,"(2,3-dideuteriophenyl)-phenylmethanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12036170,benzophenone_12036170,1.0,"2-benzyl-1-phenylprop-2-en-1-one
","C16H14O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12031880,benzophenone_12031880,1.0,"(E)-2,3-dideuterio-1,3-diphenylprop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12000602,benzophenone_12000602,1.0,"2,3-dideuterio-1,3-diphenylpropan-1-one
","C15H14O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10900201,benzophenone_10900201,1.0,"2,3-diphenylprop-1-ene-1,3-dione
","C15H10O2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10679462,benzophenone_10679462,1.0,"2,2-dideuterio-1,2-diphenylethanone
","C14H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134860834,benzophenone_134860834,1.0,"cyclohexatrienyl(phenyl)methanone
","C13H9O+
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134851096,benzophenone_134851096,1.0,"(E)-3-(cyclohexatrienyl)-1-phenylprop-2-en-1-one
","C15H11O+
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129890040,benzophenone_129890040,1.0,"1-(2,3,4,5,6-pentadeuteriophenyl)-3-phenylprop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,129788317,benzophenone_129788317,1.0,"(E)-3-(3-deuteriophenyl)-1-phenylprop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101647624,benzophenone_101647624,1.0,"(4-deuteriophenyl)-phenylmethanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91535046,benzophenone_91535046,1.0,"1,2-diphenylethane-1,2-di(18O)one
","C14H10O2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88236296,benzophenone_88236296,1.0,"3-(2,3-dideuteriophenyl)-1-(2,3,4-trideuteriophenyl)prop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44551870,benzophenone_44551870,1.0,"1,2-diphenylbuta-2,3-dien-1-one
","C16H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16213773,benzophenone_16213773,1.0,"(E)-2,3-dideuterio-1,3-bis(2,3,4,5,6-pentadeuteriophenyl)prop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12207461,benzophenone_12207461,1.0,"2-deuterio-1,2-diphenylethanone
","C14H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11446765,benzophenone_11446765,1.0,"bis(2,6-dideuteriophenyl)methanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,450717,benzophenone_450717,1.0,"diphenyl(111C)methanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9794259,benzophenone_9794259,1.0,"sodium;diphenylmethanone
","C13H10NaO+
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10608478,benzophenone_10608478,1.0,"(E)-1,3-diphenyl(313C)prop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10750986,benzophenone_10750986,1.0,"3-deuterio-1,3-diphenylpropan-1-one
","C15H14O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11042068,benzophenone_11042068,1.0,"3-deuterio-3-(2-deuteriophenyl)-1-phenylpropan-1-one
","C15H14O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11063075,benzophenone_11063075,1.0,"bis(3-deuteriophenyl)methanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11183469,benzophenone_11183469,1.0,"(E)-1-(2,3,4,5,6-pentadeuteriophenyl)-3-phenylprop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11356356,benzophenone_11356356,1.0,"1-(2,3,4,5,6-pentadeuteriophenyl)-3-phenylpropan-1-one
","C15H14O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12197358,benzophenone_12197358,1.0,"1,2-diphenyl(113C)ethane-1,2-dione
","C14H10O2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12206733,benzophenone_12206733,1.0,"(E)-1,3-bis(2,3,4,5,6-pentadeuteriophenyl)prop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12206734,benzophenone_12206734,1.0,"(E)-2-deuterio-1,3-diphenylprop-2-en-1-one
","C15H12O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12210015,benzophenone_12210015,1.0,"diphenyl(114C)methanone
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12505638,benzophenone_12505638,1.0,"lithium;diphenylmethanone
","C13H10LiO+
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12505643,benzophenone_12505643,1.0,"potassium;diphenylmethanone
","C13H10KO+
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19033779,benzophenone_19033779,1.0,"cobalt(2+);diphenylmethanone
","C13H10CoO+2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20517215,benzophenone_20517215,1.0,"calcium;diphenylmethanone
","C13H10CaO+2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21538949,benzophenone_21538949,1.0,"diphenylmethanone;chloride
","C13H10ClO-
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22662647,benzophenone_22662647,1.0,"strontium;diphenylmethanone
","C13H10OSr+2
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23727371,benzophenone_23727371,1.0,"2,2-dideuterio-1,3-diphenylpropan-1-one
","C15H14O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54288876,benzophenone_54288876,1.0,"diphenylmethan(18O)one
","C13H10O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57417354,benzophenone_57417354,1.0,"cyclohexatrienyl(phenyl)methanone
","C13H9O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57420277,benzophenone_57420277,1.0,"cyclohexatrienyl(phenyl)methanone
","C13H9O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57422550,benzophenone_57422550,1.0,"cyclohexatrienyl(phenyl)methanone
","C13H9O
"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58930438,benzophenone_58930438,1.0,"1-phenyl-2-(2-tritiophenyl)ethanone
","C14H12O
"
